Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
490.75,TraderOne,Tick,1462,1387,75,-75,143000,142600,-7696,1289096,1304096,OK
491.047,TraderOne,Tick,1462,1387,75,-75,143000,142600,-7696,1289096,1304096,OK
491.266,TraderOne,Tick,1462,1387,75,-75,143000,142600,-7696,1289096,1304096,OK
491.5,TraderOne,Tick,1462,1387,75,-75,143000,142600,-7696,1289096,1304096,OK
491.766,TraderOne,Tick,1462,1387,75,-75,143000,142600,-7696,1289096,1304096,OK
492.0,TraderOne,Tick,1462,1387,75,-75,143000,142600,-7696,1289096,1304096,OK
492.328,TraderOne,Tick,1462,1387,75,-75,143000,142500,-7696,1289096,1304096,OK
492.516,TraderOne,Tick,1462,1387,75,-75,143000,142400,-7696,1289096,1304096,OK
492.766,TraderOne,Tick,1462,1387,75,-75,142300,142400,-7696,1289096,1281596,OK
492.953,TraderOne,Tick,1462,1387,75,-75,142300,142400,-7696,1289096,1281596,OK
493.297,TraderOne,Tick,1462,1387,75,-75,142300,142400,-7696,1289096,1281596,OK
493.532,TraderOne,Tick,1462,1387,75,-75,142200,142400,-7696,1289096,1274096,OK
493.719,TraderOne,Tick,1462,1387,75,-75,142200,142400,-7696,1289096,1274096,OK
494.016,TraderOne,Tick,1462,1387,75,-75,142200,142700,-7696,1289096,1274096,OK
494.25,TraderOne,Tick,1462,1387,75,-75,142200,142800,-7696,1289096,1274096,OK
494.469,TraderOne,Tick,1462,1387,75,-75,142200,142800,-7696,1289096,1274096,OK
494.782,TraderOne,Tick,1462,1387,75,-75,142200,142900,-7696,1289096,1274096,OK
494.953,TraderOne,Tick,1462,1387,75,-75,142200,142900,-7696,1289096,1274096,OK
495.282,TraderOne,Tick,1462,1387,75,-75,142200,143000,-7696,1289096,1274096,OK
495.453,TraderOne,Tick,1462,1387,75,-75,142200,143000,-7696,1289096,1274096,OK
495.813,TraderOne,Tick,1462,1387,75,-75,142200,143000,-7696,1289096,1274096,OK
496.047,TraderOne,Tick,1462,1387,75,-75,142200,143000,-7696,1289096,1274096,OK
496.297,TraderOne,Tick,1462,1387,75,-75,142200,142800,-7696,1289096,1274096,OK
496.578,TraderOne,Tick,1462,1387,75,-75,142200,142800,-7696,1289096,1274096,OK
496.75,TraderOne,Tick,1462,1387,75,-75,142200,143000,-7696,1289096,1274096,OK
497.047,TraderOne,Tick,1462,1387,75,-75,142200,143000,-7696,1289096,1274096,OK
497.297,TraderOne,Tick,1462,1387,75,-75,142200,143000,-7696,1289096,1274096,OK
497.5,TraderOne,Tick,1462,1387,75,-75,142200,143000,-7696,1289096,1274096,OK
497.75,TraderOne,Tick,1462,1387,75,-75,142400,143000,-7696,1289096,1274096,OK
498.016,TraderOne,Tick,1462,1387,75,-75,142400,143000,-7696,1289096,1274096,OK
498.235,TraderOne,Tick,1462,1387,75,-75,142400,143000,-7696,1289096,1274096,OK
498.516,TraderOne,Tick,1462,1387,75,-75,142400,142900,-7696,1289096,1274096,OK
498.782,TraderOne,Tick,1462,1387,75,-75,142400,142900,-7696,1289096,1274096,OK
498.969,TraderOne,Tick,1462,1387,75,-75,142200,142900,-7696,1289096,1274096,OK
499.297,TraderOne,Tick,1462,1387,75,-75,142200,142900,-7696,1289096,1274096,OK
499.532,TraderOne,Tick,1462,1387,75,-75,142200,142900,-7696,1289096,1274096,OK
499.766,TraderOne,Tick,1462,1387,75,-75,142200,142900,-7696,1289096,1274096,OK
500.0,TraderOne,Tick,1462,1387,75,-75,142200,142900,-7696,1289096,1274096,OK
500.25,TraderOne,Tick,1462,1387,75,-75,142200,142700,-7696,1289096,1274096,OK
500.547,TraderOne,Tick,1462,1387,75,-75,142200,142700,-7696,1289096,1274096,OK
500.797,TraderOne,Tick,1462,1387,75,-75,142200,142700,-7696,1289096,1274096,OK
501.0,TraderOne,Tick,1462,1387,75,-75,142200,142700,-7696,1289096,1274096,OK
501.219,TraderOne,Tick,1462,1387,75,-75,142200,142600,-7696,1289096,1274096,OK
501.5,TraderOne,Tick,1462,1387,75,-75,142200,142600,-7696,1289096,1274096,OK
501.797,TraderOne,Tick,1462,1387,75,-75,142100,142600,-7696,1289096,1274096,OK
501.969,TraderOne,Tick,1462,1387,75,-75,142400,142600,-7696,1289096,1274096,OK
502.297,TraderOne,Tick,1462,1387,75,-75,143000,142800,-7696,1289096,1304096,OK
502.485,TraderOne,Tick,1462,1387,75,-75,143000,142800,-7696,1289096,1304096,OK
502.782,TraderOne,Tick,1462,1387,75,-75,143000,142800,-7696,1289096,1304096,OK
503.0,TraderOne,Tick,1462,1387,75,-75,143000,142800,-7696,1289096,1304096,OK
503.266,TraderOne,Tick,1462,1387,75,-75,143000,142800,-7696,1289096,1304096,OK
503.5,TraderOne,Tick,1462,1387,75,-75,143000,142900,-7696,1289096,1296596,OK
503.735,TraderOne,Tick,1462,1387,75,-75,143000,142900,-7696,1289096,1296596,OK
503.953,TraderOne,Tick,1462,1387,75,-75,143000,142900,-7696,1289096,1296596,OK
504.235,TraderOne,Tick,1462,1387,75,-75,142800,142900,-7696,1289096,1281596,OK
504.532,TraderOne,Tick,1462,1387,75,-75,142800,142900,-7696,1289096,1281596,OK
504.766,TraderOne,Tick,1462,1387,75,-75,142800,142900,-7696,1289096,1281596,OK
504.953,TraderOne,Tick,1462,1387,75,-75,142800,142900,-7696,1289096,1281596,OK
505.219,TraderOne,Tick,1462,1387,75,-75,142800,142700,-7696,1289096,1296596,OK
505.469,TraderOne,Tick,1462,1387,75,-75,142800,142700,-7696,1289096,1296596,OK
505.782,TraderOne,Tick,1462,1387,75,-75,142800,142700,-7696,1289096,1296596,OK
506.016,TraderOne,Tick,1462,1387,75,-75,142800,142700,-7696,1289096,1296596,OK
506.219,TraderOne,Tick,1462,1387,75,-75,142600,142700,-7696,1289096,1281596,OK
506.469,TraderOne,Tick,1462,1387,75,-75,142600,142700,-7696,1289096,1281596,OK
506.75,TraderOne,Tick,1462,1387,75,-75,142600,142700,-7696,1289096,1281596,OK
507.0,TraderOne,Tick,1462,1387,75,-75,142600,142700,-7696,1289096,1281596,OK
507.235,TraderOne,Tick,1462,1387,75,-75,142600,142700,-7696,1289096,1281596,OK
507.5,TraderOne,Tick,1462,1387,75,-75,142600,142700,-7696,1289096,1281596,OK
507.797,TraderOne,Tick,1462,1387,75,-75,142600,142700,-7696,1289096,1281596,OK
507.953,TraderOne,Tick,1462,1387,75,-75,142600,142700,-7696,1289096,1281596,OK
508.203,TraderOne,Tick,1462,1387,75,-75,142600,142700,-7696,1289096,1281596,OK
508.5,TraderOne,Tick,1462,1387,75,-75,142600,142700,-7696,1289096,1281596,OK
508.782,TraderOne,Tick,1462,1387,75,-75,142600,142700,-7696,1289096,1281596,OK
508.969,TraderOne,Tick,1462,1387,75,-75,142600,142700,-7696,1289096,1281596,OK
509.25,TraderOne,Tick,1462,1387,75,-75,142600,142700,-7696,1289096,1281596,OK
509.547,TraderOne,Tick,1462,1387,75,-75,142600,142700,-7696,1289096,1281596,OK
509.735,TraderOne,Tick,1462,1387,75,-75,142600,142700,-7696,1289096,1281596,OK
510.016,TraderOne,Tick,1462,1387,75,-75,142600,142700,-7696,1289096,1281596,OK
510.25,TraderOne,Tick,1462,1387,75,-75,142400,142800,-7696,1289096,1274096,OK
510.547,TraderOne,Tick,1462,1387,75,-75,142400,142800,-7696,1289096,1274096,OK
510.703,TraderOne,Tick,1462,1387,75,-75,142400,142800,-7696,1289096,1274096,OK
511.016,TraderOne,Tick,1462,1387,75,-75,142400,142700,-7696,1289096,1274096,OK
511.282,TraderOne,Tick,1462,1387,75,-75,142400,142700,-7696,1289096,1274096,OK
511.485,TraderOne,Tick,1462,1387,75,-75,142400,142700,-7696,1289096,1274096,OK
511.75,TraderOne,Tick,1462,1387,75,-75,142400,142700,-7696,1289096,1274096,OK
512.0,TraderOne,Tick,1462,1387,75,-75,142400,142700,-7696,1289096,1274096,OK
512.297,TraderOne,Tick,1462,1387,75,-75,142400,142700,-7696,1289096,1274096,OK
512.5,TraderOne,Tick,1462,1387,75,-75,142400,142700,-7696,1289096,1274096,OK
512.766,TraderOne,Tick,1462,1387,75,-75,142400,142500,-7696,1289096,1281596,OK
513.0,TraderOne,Tick,1462,1387,75,-75,142400,142500,-7696,1289096,1281596,OK
513.282,TraderOne,Tick,1462,1387,75,-75,142400,142400,-7696,1289096,1289096,OK
513.516,TraderOne,Tick,1462,1387,75,-75,142400,142400,-7696,1289096,1289096,OK
513.75,TraderOne,Tick,1462,1387,75,-75,142400,142400,-7696,1289096,1289096,OK
514.047,TraderOne,Tick,1462,1387,75,-75,142400,142500,-7696,1289096,1281596,OK
514.203,TraderOne,Tick,1462,1387,75,-75,142400,142500,-7696,1289096,1281596,OK
514.469,TraderOne,Tick,1462,1387,75,-75,142400,142500,-7696,1289096,1281596,OK
514.719,TraderOne,Tick,1462,1387,75,-75,142400,142500,-7696,1289096,1281596,OK
514.953,TraderOne,Tick,1462,1387,75,-75,142400,142500,-7696,1289096,1281596,OK
515.282,TraderOne,Tick,1462,1387,75,-75,142400,142400,-7696,1289096,1289096,OK
515.532,TraderOne,Tick,1462,1387,75,-75,142400,142400,-7696,1289096,1289096,OK
515.782,TraderOne,Tick,1462,1387,75,-75,142400,142400,-7696,1289096,1289096,OK
515.953,TraderOne,Tick,1462,1387,75,-75,142400,142400,-7696,1289096,1289096,OK
516.297,TraderOne,Tick,1462,1387,75,-75,142400,142400,-7696,1289096,1289096,OK
516.485,TraderOne,Tick,1462,1387,75,-75,142400,142400,-7696,1289096,1289096,OK
516.766,TraderOne,Tick,1462,1387,75,-75,142400,142400,-7696,1289096,1289096,OK
516.985,TraderOne,Tick,1462,1387,75,-75,142400,142400,-7696,1289096,1289096,OK
517.282,TraderOne,Tick,1462,1387,75,-75,142400,142400,-7696,1289096,1289096,OK
517.453,TraderOne,Tick,1462,1387,75,-75,142400,142400,-7696,1289096,1289096,OK
517.735,TraderOne,Tick,1462,1387,75,-75,142400,142400,-7696,1289096,1289096,OK
518.0,TraderOne,Tick,1462,1387,75,-75,142400,142400,-7696,1289096,1289096,OK
518.266,TraderOne,Tick,1462,1387,75,-75,142400,142400,-7696,1289096,1289096,OK
518.5,TraderOne,Tick,1462,1387,75,-75,142400,142300,-7696,1289096,1296596,OK
518.782,TraderOne,Tick,1462,1387,75,-75,142400,142300,-7696,1289096,1296596,OK
518.969,TraderOne,Tick,1462,1387,75,-75,142400,142300,-7696,1289096,1296596,OK
519.297,TraderOne,Tick,1462,1387,75,-75,142400,142300,-7696,1289096,1296596,OK
519.485,TraderOne,Tick,1462,1387,75,-75,142400,142300,-7696,1289096,1296596,OK
519.782,TraderOne,Tick,1462,1387,75,-75,142400,142300,-7696,1289096,1296596,OK
520.047,TraderOne,Tick,1462,1387,75,-75,142400,142300,-7696,1289096,1296596,OK
520.235,TraderOne,Tick,1462,1387,75,-75,142400,142300,-7696,1289096,1296596,OK
520.5,TraderOne,Tick,1462,1406,56,-56,142800,142300,-7967,1295067,1306267,OK
520.703,TraderOne,Tick,1462,1436,26,-26,143000,142300,-8395,1304495,1309695,OK
521.016,TraderOne,Tick,1462,1476,-14,0,142800,142500,-8966,3309466,1311666,OK
521.219,TraderOne,Tick,1462,1476,-14,0,142800,142500,-8966,3309466,1311666,OK
521.485,TraderOne,Tick,1462,1476,-14,0,142800,142500,-8966,3309466,1311666,OK
521.75,TraderOne,Tick,1462,1476,-14,0,142800,142500,-8966,3309466,1311666,OK
522.063,TraderOne,Tick,1462,1476,-14,0,142800,142500,-8966,3309466,1311666,OK
522.235,TraderOne,Tick,1462,1506,-44,0,142800,142200,-9394,7593894,1328294,OK
522.532,TraderOne,Tick,1462,1506,-44,0,142800,142200,-9394,7593894,1328294,OK
522.75,TraderOne,Tick,1462,1506,-44,0,142800,142200,-9394,7593894,1328294,OK
522.985,TraderOne,Tick,1462,1506,-44,0,142800,142200,-9394,7593894,1328294,OK
523.219,TraderOne,Tick,1462,1506,-44,0,142800,142500,-9394,7593894,1315094,OK
523.547,TraderOne,Tick,1462,1506,-44,0,142800,142500,-9394,7593894,1315094,OK
523.782,TraderOne,Tick,1462,1506,-44,0,142800,142400,-9394,7593894,1319494,OK
523.969,TraderOne,Tick,1462,1506,-44,0,142800,142400,-9394,7593894,1319494,OK
524.297,TraderOne,Tick,1462,1506,-44,0,142800,142400,-9394,7593894,1319494,OK
524.469,TraderOne,Tick,1462,1506,-44,0,142800,142400,-9394,7593894,1319494,OK
524.703,TraderOne,Tick,1462,1506,-44,0,142800,142400,-9394,7593894,1319494,OK
524.985,TraderOne,Tick,1462,1506,-44,0,142800,142400,-9394,7593894,1319494,OK
525.266,TraderOne,Tick,1462,1506,-44,0,142800,142400,-9394,7593894,1319494,OK
525.516,TraderOne,Tick,1462,1506,-44,0,142800,142400,-9394,7593894,1319494,OK
525.735,TraderOne,Tick,1462,1519,-57,0,142800,142400,-9580,9450480,1322280,OK
526.047,TraderOne,Tick,1462,1519,-57,0,142800,142400,-9580,9450480,1322280,OK
526.25,TraderOne,Tick,1462,1519,-57,0,142800,142400,-9580,9450480,1322280,OK
526.516,TraderOne,Tick,1462,1519,-57,0,142800,142400,-9580,9450480,1322280,OK
526.703,TraderOne,Tick,1462,1519,-57,0,142800,142400,-9580,9450480,1322280,OK
526.985,TraderOne,Tick,1462,1519,-57,0,142800,142400,-9580,9450480,1322280,OK
527.25,TraderOne,Tick,1462,1519,-57,0,142800,142300,-9580,9450480,1327980,OK
527.5,TraderOne,Tick,1462,1519,-57,0,142800,142300,-9580,9450480,1327980,OK
527.766,TraderOne,Tick,1462,1519,-57,0,142800,142300,-9580,9450480,1327980,OK
528.0,TraderOne,Tick,1462,1519,-57,0,142800,142200,-9580,9450480,1333680,OK
528.25,TraderOne,Tick,1462,1519,-57,0,142100,142300,-9580,9450480,1350780,OK
528.547,TraderOne,Tick,1462,1519,-57,0,142900,142300,-9580,9450480,1327980,OK
528.75,TraderOne,Tick,1462,1519,-57,0,142900,142300,-9580,9450480,1327980,OK
528.985,TraderOne,Tick,1462,1519,-57,0,142900,142200,-9580,9450480,1333680,OK
529.313,TraderOne,Tick,1462,1519,-57,0,142900,142200,-9580,9450480,1333680,OK
529.469,TraderOne,Tick,1462,1519,-57,0,142900,142200,-9580,9450480,1333680,OK
529.766,TraderOne,Tick,1462,1519,-57,0,142900,142000,-9580,9450480,1345080,OK
529.985,TraderOne,Tick,1462,1519,-57,0,142900,142100,-9580,9450480,1339380,OK
530.282,TraderOne,Tick,1462,1519,-57,0,142900,141900,-9580,9450480,1350780,OK
530.5,TraderOne,Tick,1462,1519,-57,0,142900,141900,-9580,9450480,1350780,OK
530.75,TraderOne,Tick,1462,1519,-57,0,142900,141900,-9580,9450480,1350780,OK
530.969,TraderOne,Tick,1462,1519,-57,0,142900,141900,-9580,9450480,1350780,OK
531.203,TraderOne,Tick,1462,1519,-57,0,142900,141900,-9580,9450480,1350780,OK
531.469,TraderOne,Tick,1462,1519,-57,0,142600,141900,-9580,9450480,1350780,OK
531.797,TraderOne,Tick,1462,1519,-57,0,142600,141900,-9580,9450480,1350780,OK
531.953,TraderOne,Tick,1462,1519,-57,0,142600,141900,-9580,9450480,1350780,OK
532.235,TraderOne,Tick,1462,1519,-57,0,142600,141900,-9580,9450480,1350780,OK
532.453,TraderOne,Tick,1462,1519,-57,0,142600,141900,-9580,9450480,1350780,OK
532.719,TraderOne,Tick,1462,1519,-57,0,142600,141900,-9580,9450480,1350780,OK
533.016,TraderOne,Tick,1462,1519,-57,0,142600,141900,-9580,9450480,1350780,OK
533.328,TraderOne,Tick,1462,1519,-57,0,142100,142100,-9580,9450480,1350780,OK
533.532,TraderOne,Tick,1462,1519,-57,0,142100,142400,-9580,9450480,1345080,OK
533.735,TraderOne,Tick,1462,1519,-57,0,142100,142500,-9580,9450480,1339380,OK
533.953,TraderOne,Tick,1462,1519,-57,0,142100,142500,-9580,9450480,1339380,OK
534.235,TraderOne,Tick,1462,1519,-57,0,142100,142300,-9580,9450480,1350780,OK
534.5,TraderOne,Tick,1462,1519,-57,0,142100,142200,-9580,9450480,1350780,OK
534.766,TraderOne,Tick,1462,1519,-57,0,142100,142200,-9580,9450480,1350780,OK
534.953,TraderOne,Tick,1462,1519,-57,0,142100,142200,-9580,9450480,1350780,OK
535.219,TraderOne,Tick,1462,1519,-57,0,142100,142000,-9580,9450480,1350780,OK
535.516,TraderOne,Tick,1462,1519,-57,0,142100,142000,-9580,9450480,1350780,OK
535.797,TraderOne,Tick,1462,1519,-57,0,142100,142000,-9580,9450480,1350780,OK
536.0,TraderOne,Tick,1462,1519,-57,0,142200,142000,-9580,9450480,1345080,OK
536.266,TraderOne,Tick,1462,1519,-57,0,142200,142000,-9580,9450480,1345080,OK
536.469,TraderOne,Tick,1462,1519,-57,0,142200,142000,-9580,9450480,1345080,OK
536.766,TraderOne,Tick,1462,1519,-57,0,142200,142000,-9580,9450480,1345080,OK
537.047,TraderOne,Tick,1462,1519,-57,0,142200,142000,-9580,9450480,1345080,OK
537.266,TraderOne,Tick,1462,1519,-57,0,142200,142000,-9580,9450480,1345080,OK
537.516,TraderOne,Tick,1462,1519,-57,0,142200,142000,-9580,9450480,1345080,OK
537.797,TraderOne,Tick,1462,1519,-57,0,142200,141900,-9580,9450480,1350780,OK
537.985,TraderOne,Tick,1462,1519,-57,0,142200,141900,-9580,9450480,1350780,OK
538.203,TraderOne,Tick,1462,1519,-57,0,142200,141900,-9580,9450480,1350780,OK
538.5,TraderOne,Tick,1462,1519,-57,0,142200,141900,-9580,9450480,1350780,OK
538.797,TraderOne,Tick,1462,1519,-57,0,142200,141900,-9580,9450480,1350780,OK
539.016,TraderOne,Tick,1462,1519,-57,0,142200,141900,-9580,9450480,1350780,OK
539.266,TraderOne,Tick,1462,1519,-57,0,142200,141900,-9580,9450480,1350780,OK
539.547,TraderOne,Tick,1462,1519,-57,0,142200,141900,-9580,9450480,1350780,OK
539.719,TraderOne,Tick,1462,1519,-57,0,142200,141600,-9580,9450480,1367880,OK
539.953,TraderOne,Tick,1462,1519,-57,0,142200,141600,-9580,9450480,1367880,OK
540.297,TraderOne,Tick,1462,1519,-57,0,142100,141600,-9580,9450480,1367880,OK
540.5,TraderOne,Tick,1462,1519,-57,0,142100,141900,-9580,9450480,1350780,OK
540.813,TraderOne,Tick,1462,1519,-57,0,142500,142000,-9580,9450480,1345080,OK
540.953,TraderOne,Tick,1462,1519,-57,0,142500,142000,-9580,9450480,1345080,OK
541.219,TraderOne,Tick,1462,1519,-57,0,142500,142100,-9580,9450480,1339380,OK
541.469,TraderOne,Tick,1462,1519,-57,0,142500,142100,-9580,9450480,1339380,OK
541.75,TraderOne,Tick,1462,1519,-57,0,142800,142100,-9580,9450480,1339380,OK
542.0,TraderOne,Tick,1462,1519,-57,0,142000,142100,-9580,9450480,1356480,OK
542.235,TraderOne,Tick,1462,1519,-57,0,142000,142000,-9580,9450480,1356480,OK
542.469,TraderOne,Tick,1462,1519,-57,0,142000,142000,-9580,9450480,1356480,OK
542.719,TraderOne,Tick,1462,1519,-57,0,142000,142000,-9580,9450480,1356480,OK
543.047,TraderOne,Tick,1462,1519,-57,0,142000,142000,-9580,9450480,1356480,OK
543.25,TraderOne,Tick,1462,1519,-57,0,142000,142000,-9580,9450480,1356480,OK
543.547,TraderOne,Tick,1462,1519,-57,0,142000,142000,-9580,9450480,1356480,OK
543.782,TraderOne,Tick,1462,1519,-57,0,142000,141900,-9580,9450480,1356480,OK
543.969,TraderOne,Tick,1462,1519,-57,0,142000,141900,-9580,9450480,1356480,OK
544.266,TraderOne,Tick,1462,1519,-57,0,142000,142000,-9580,9450480,1356480,OK
544.485,TraderOne,Tick,1462,1519,-57,0,142000,142000,-9580,9450480,1356480,OK
544.75,TraderOne,Tick,1462,1519,-57,0,142000,141900,-9580,9450480,1356480,OK
544.953,TraderOne,Tick,1462,1519,-57,0,142000,141900,-9580,9450480,1356480,OK
545.235,TraderOne,Tick,1462,1519,-57,0,142000,141900,-9580,9450480,1356480,OK
545.516,TraderOne,Tick,1462,1519,-57,0,142000,141700,-9580,9450480,1362180,OK
545.75,TraderOne,Tick,1462,1519,-57,0,142000,141700,-9580,9450480,1362180,OK
546.032,TraderOne,Tick,1462,1519,-57,0,142000,141800,-9580,9450480,1356480,OK
546.25,TraderOne,Tick,1462,1519,-57,0,142400,141800,-9580,9450480,1356480,OK
546.516,TraderOne,Tick,1462,1519,-57,0,142000,141800,-9580,9450480,1356480,OK
546.797,TraderOne,Tick,1462,1519,-57,0,142000,141800,-9580,9450480,1356480,OK
547.047,TraderOne,Tick,1462,1519,-57,0,142000,141800,-9580,9450480,1356480,OK
547.282,TraderOne,Tick,1462,1519,-57,0,142000,141800,-9580,9450480,1356480,OK
547.453,TraderOne,Tick,1462,1519,-57,0,142000,141800,-9580,9450480,1356480,OK
547.75,TraderOne,Tick,1462,1519,-57,0,142000,141800,-9580,9450480,1356480,OK
547.969,TraderOne,Tick,1462,1519,-57,0,142000,141800,-9580,9450480,1356480,OK
548.297,TraderOne,Tick,1462,1519,-57,0,142000,142000,-9580,9450480,1356480,OK
548.469,TraderOne,Tick,1462,1519,-57,0,142000,142000,-9580,9450480,1356480,OK
548.719,TraderOne,Tick,1462,1519,-57,0,142600,142000,-9580,9450480,1345080,OK
549.0,TraderOne,Tick,1462,1519,-57,0,141900,142000,-9580,9450480,1362180,OK
549.266,TraderOne,Tick,1462,1519,-57,0,141900,141800,-9580,9450480,1362180,OK
549.5,TraderOne,Tick,1462,1519,-57,0,141900,141800,-9580,9450480,1362180,OK
549.703,TraderOne,Tick,1462,1519,-57,0,141900,141800,-9580,9450480,1362180,OK
550.047,TraderOne,Tick,1462,1519,-57,0,141900,141800,-9580,9450480,1362180,OK
550.188,TraderOne,Tick,1462,1519,-57,0,141900,141800,-9580,9450480,1362180,OK
550.469,TraderOne,Tick,1462,1519,-57,0,141900,141800,-9580,9450480,1362180,OK
550.782,TraderOne,Tick,1462,1519,-57,0,141900,141800,-9580,9450480,1362180,OK
550.953,TraderOne,Tick,1462,1519,-57,0,141900,141800,-9580,9450480,1362180,OK
551.25,TraderOne,Tick,1462,1519,-57,0,141900,141800,-9580,9450480,1362180,OK
551.516,TraderOne,Tick,1462,1519,-57,0,141900,141800,-9580,9450480,1362180,OK
551.797,TraderOne,Tick,1462,1519,-57,0,141900,141800,-9580,9450480,1362180,OK
552.047,TraderOne,Tick,1462,1519,-57,0,141900,141800,-9580,9450480,1362180,OK
552.282,TraderOne,Tick,1462,1519,-57,0,142400,141700,-9580,9450480,1362180,OK
552.547,TraderOne,Tick,1462,1519,-57,0,142400,141700,-9580,9450480,1362180,OK
552.766,TraderOne,Tick,1462,1519,-57,0,142400,141700,-9580,9450480,1362180,OK
552.969,TraderOne,Tick,1462,1519,-57,0,142400,141700,-9580,9450480,1362180,OK
553.203,TraderOne,Tick,1462,1519,-57,0,142400,141700,-9580,9450480,1362180,OK
553.5,TraderOne,Tick,1462,1519,-57,0,142200,141700,-9580,9450480,1362180,OK
553.782,TraderOne,Tick,1462,1519,-57,0,141900,141600,-9580,9450480,1367880,OK
554.016,TraderOne,Tick,1462,1519,-57,0,141900,141600,-9580,9450480,1367880,OK
554.282,TraderOne,Tick,1462,1519,-57,0,141900,141600,-9580,9450480,1367880,OK
554.516,TraderOne,Tick,1462,1519,-57,0,141900,141600,-9580,9450480,1367880,OK
554.797,TraderOne,Tick,1462,1519,-57,0,141900,141500,-9580,9450480,1373580,OK
555.0,TraderOne,Tick,1462,1519,-57,0,141900,141500,-9580,9450480,1373580,OK
555.266,TraderOne,Tick,1462,1519,-57,0,141900,141500,-9580,9450480,1373580,OK
555.5,TraderOne,Tick,1462,1519,-57,0,141900,141500,-9580,9450480,1373580,OK
555.766,TraderOne,Tick,1462,1519,-57,0,142000,141500,-9580,9450480,1373580,OK
556.032,TraderOne,Tick,1462,1519,-57,0,142000,141300,-9580,9450480,1384980,OK
556.219,TraderOne,Tick,1462,1519,-57,0,141800,141100,-9580,9450480,1396380,OK
556.516,TraderOne,Tick,1462,1519,-57,0,141600,141100,-9580,9450480,1396380,OK
556.782,TraderOne,Tick,1462,1519,-57,0,141600,141000,-9580,9450480,1402080,OK
557.0,TraderOne,Tick,1462,1519,-57,0,141600,141000,-9580,9450480,1402080,OK
557.235,TraderOne,Tick,1462,1519,-57,0,141500,141000,-9580,9450480,1402080,OK
557.485,TraderOne,Tick,1462,1519,-57,0,141500,141000,-9580,9450480,1402080,OK
557.735,TraderOne,Tick,1462,1519,-57,0,141500,140900,-9580,9450480,1407780,OK
558.032,TraderOne,Tick,1462,1519,-57,0,141500,141100,-9580,9450480,1396380,OK
558.203,TraderOne,Tick,1462,1519,-57,0,141500,141100,-9580,9450480,1396380,OK
558.5,TraderOne,Tick,1462,1519,-57,0,141500,141100,-9580,9450480,1396380,OK
